mno_dplmc_break_off|Break off negotiations.{***}
menu_dplmc_messenger|Sire, I found {s10} and delivered your message. {reg4?Her:His} answer was {s11}.{***}
menu_dplmc_scout|Your spy returned from {s10}^^{s11}{s12}{***}
menu_dplmc_domestic_policy|You can now shape the domestic policy of your kingdom. Do you want to change your policy now?{***}
mno_dplmc_yes|Yes, I want to change the domestic policy.{***}
mno_dplmc_no|No, I don't want to change the domestic policy.{***}
menu_torneo_opciones|Preferences{***}
mno_disable_avdificultad|Click to Disable Expert difficulty.{***}
mno_enable_avdificultad|Click to Enable Expert difficulty.{***}
mno_tonero_back|Back...{***}
menu_threaten_war|{s1} threatens war.^^{s3} of the {s1} sends word that {reg4?she:he} will declare war on your kingdom if you do not immediately hand over {s2} to {reg4?her:him}. {s2} is currently owned by {s4}.{***}
mno_give|Agree to give up the town.{***}
mno_dontgive|Refuse to be intimidated.{***}
menu_event_01|A bard composed a song about your noble deeds.{***}
mno_choice_01_1|Excellent!{***}
mno_choice_01_2|Reward him with 200 silver stags. Let his song be played across the land.{***}
mno_choice_01_3|Noble deeds? A song? Bring me this fool's head!{***}
menu_event_02|Tales of your honour has spread across the known world. Everywhere you go, your procession is surrounded by beggars.{***}
mno_choice_02_1|Allocate 200 silver stags for an alms fund.{***}
mno_choice_02_2|Ignore them.{***}
mno_choice_02_3|Beggars huh? Guards! Bring me each ones head on a platter!{***}
menu_event_03|A young noble spreads rumours you are a good for nothing Bastard. Accusations of such could not be good for your image.{***}
mno_choice_03_1|I challenge him to a duel!{***}
mno_choice_03_2|You care not of these accusations.{***}
mno_choice_03_3|You send an assassin to despatch of him costing 300 Stags.{***}
menu_event_04|You encounter one of your soldiers wives. She begs you to release her husband from his contract. The harvest was poor this year and his wages can't feed the whole family. If he could come back and work on the field they might survive.{***}
mno_choice_04_1|This can't be! Here take 200 silver stags.{***}
mno_choice_04_2|A contract must not be broken!{***}
mno_choice_04_3|Why starve when my army could use the services of such a pretty young girl?{***}
menu_event_05|A local naysayer is spreading false rumours about you. While most of the stories are just pure nonsense, sooner or later people will believe those stories.{***}
mno_choice_05_1|Let him speak what he wants. Every man has his rights.{***}
mno_choice_05_2|Tell the small council to spread opposite rumours to counter his lies. (300 silver stags).{***}
mno_choice_05_3|Ask him to stop. 100 silver stags might help him to forget what he said.{***}
mno_choice_05_4|Throw him into the dungeon. Insulting me is a crime.{***}
mno_choice_05_5|Silence him permanently and seize his house and properties.{***}
menu_event_06|A mob of angry {s1} dwellers are complaining about corrupt tax collectors. They demand justice. The situation is getting worse by the minute. It looks like a riot is about to begin unless you do something.{***}
mno_choice_06_1|Begin an investigation and compensate the peasants for their loss.{***}
mno_choice_06_2|Rush the town guards to control the mob from spreading and turning into a riot.{***}
mno_choice_06_3|Demand the peasants silence and collect their overdue taxes.{***}
menu_event_07|A single rider, poor and unarmed, approaches your party. Intercepted by your men he presents himself as a troubadour from {s1} and requests your permission to compose an ode about your magnificence and generosity. Your men exchange glances and then look at you waiting for an answer. You...{***}
mno_choice_07_1|Grant such permission to the troubadour and fill the man's pockets with with gold (1000 silver stags).{***}
mno_choice_07_2|Grant permission and hand a purse with 100 silver stags to the man.{***}
mno_choice_07_3|Allow the troubadour to compose the ode but offer him no payment.{***}
mno_choice_07_4|Order your men to remove the beggar.{***}
menu_event_08|You spot a single man riding hard towards your party. With a gesture of your hand, your men run to meet him. Intercepted by your men he presents himself as an emissary from {s1} and without delay informs you that an influential man has died {s2} and that his family requests that you agree to declare an official day of mourning in {s1} in his honour. You...{***}
mno_choice_08_1|Agree to such a request.{***}
mno_choice_08_2|Refuse to such a request.{***}
menu_event_09|You are travelling through the forest and you suddenly spot a wild hare, trapped in a snare. What do you do?{***}
mno_choice_09_1|Free the animal.{***}
mno_choice_09_2|Clench the snare and kill the animal!{***}
mno_choice_09_3|Pass by the animal and ignore it.{***}
menu_event_10|You are travelling through the forest and you spot a peasant tied to a tree, probably by a bandit. What do you do?{***}
mno_choice_10_1|Free the peasant.{***}
mno_choice_10_2|Pass by the peasant.{***}
mno_choice_10_3|Kill the peasant{***}
menu_event_101|You receive news that a group of young nobles wish to join you. But they want more pay than the rest of your troops for their condition.{***}
mno_choice_101_1|They are welcome.{***}
mno_choice_101_2|I do not need more troops.{***}
mno_choice_101_3|Kill them. They look as though they may have some good loot.{***}
menu_event_102|You are a famous leader, and you receive news a group of women express an interest in becoming camp followers.{***}
mno_choice_102_1|They are welcome.{***}
mno_choice_102_2|I do not need more troops.{***}
menu_event_103|You are a famous leader, and you receive news a group of bards wish to join you and make the path more merry.{***}
mno_choice_103_1|They are welcome.{***}
mno_choice_103_2|I do not need more troops.{***}
menu_event_11|The kin of a soldier (a regular freeman) slain in one of your battles brings a suit against you requesting compensation of 200 silver stags. What do you do?{***}
mno_choice_11_1|Pay the compensation{***}
mno_choice_11_2|Refuse to pay{***}
mno_choice_11_3|Refuse to answer the case at all{***}
menu_event_12|The kin of the drunkard slain by your men in a fight brings a suit against you requesting compensation of 500 silver stags. What do you do?{***}
mno_choice_12_1|Pay the compensation{***}
mno_choice_12_2|Refuse to pay{***}
mno_choice_12_3|Refuse to answer the case at all{***}
menu_event_13|You come across some night's watch deserters.{***}
mno_choice_13_1|You offer them a place in your party.{***}
mno_choice_13_2|You ignore them and pass them by.{***}
mno_choice_13_3|You send them back to the wall.{***}
menu_event_14|A country farmer stands before you on the road, a weeping girl behind him. He points his finger accusingly at one of your men, saying that he raped his daughter and demands justice.{***}
mno_choice_14_1|You will not tolerate indecency amongst your men! Brand the man and cast him out of your party.{***}
mno_choice_14_2|Give the accused man a lashing and consider the matter settled.{***}
mno_choice_14_3|It is a hard world, and a man will take what he can. Tell the farmer that he is lucky that is all the man did!{***}
menu_event_15|Whilst travelling you suddenly spot some mushrooms. What do you do?{***}
mno_choice_15_1|Grab and eat some.{***}
mno_choice_15_2|Give them to your men to eat.{***}
mno_choice_15_3|Pass by them.{***}
menu_event_16|Whilst travelling you suddenly spot some mushrooms. What do you do?{***}
mno_choice_16_1|Grab and eat some.{***}
mno_choice_16_2|Give them to your men to eat.{***}
mno_choice_16_3|Pass by them.{***}
menu_event_17|Whilst travelling you suddenly spot some mushrooms. What do you do?{***}
mno_choice_17_1|Grab and eat some.{***}
mno_choice_17_2|Give them to your men to eat.{***}
mno_choice_17_3|Pass by them.{***}
menu_event_18|A Septons wife wants to see you alone while her husband is away.{***}
mno_choice_18_1|You agree.{***}
mno_choice_18_2|You send one of your men in your place.{***}
mno_choice_18_3|You refuse.{***}
menu_event_19|You stumble over a group of Septons who are being attacked by bandits.{***}
mno_choice_19_1|Rush to the aid of the Septons to teach those bastard bandits not to disturb the business of The Seven.{***}
mno_choice_19_2|Aid the bandits to slaughter the scum of The Seven.{***}
menu_event_20|You happen to find a purse filled with coins.{***}
mno_choice_20_1|You gift the purse to the Nights Watch.{***}
mno_choice_20_2|You keep the purse for yourself.{***}
menu_event_21|You come across a whore and her bastard child.{***}
mno_choice_21_1|Its just a whore and its bastard, kill them!{***}
mno_choice_21_2|Give them 150 Silver Stags to help them on their way.{***}
mno_choice_21_3|Leave them be.{***}
menu_event_22|You come across a bandit attacking a merchant.{***}
mno_choice_22_1|Chase the Bandit away.{***}
mno_choice_22_2|Assist the Bandit.{***}
menu_event_23|Your fame and popularity has attracted some freeriders to your cause.{***}
mno_choice_23_1|Accept them to join your party.{***}
mno_choice_23_2|I don't need more men.{***}
menu_event_24|You spot a poor man on the road, he looks tired. You send one of your men to ask him why he is in the wilderness alone. He says that men robbed him and if he doesn't get some money soon to buy food, he will starve. He says he served in the army once, and will make a loyal warrior.{***}
mno_choice_24_1|This world is harsh, give him nothing.{***}
mno_choice_24_2|Give him enough coins for a small meal, at least he will live. 50 stags.{***}
mno_choice_24_3|Give him enough coins to eat for a week. 350 stags.{***}
mno_choice_24_4|Give him enough coins to eat for a month. 1400 stags.{***}
mno_choice_24_5|Suggest he joins your army where he will be fed and watered in exchange for his services.{***}
menu_event_25|You encounter a small child dressed in rags and looking very hungry. He walks up to you and begs for some food; his family's crops produced no yields and they have no money.{***}
mno_choice_25_1|Life's not fair, give him nothing.{***}
mno_choice_25_2|Give the boy a handful of gold. 100 stags.{***}
mno_choice_25_3|Give the boy a sack of gold. 600 stags{***}
menu_event_26|A group of Ironmen approach your camp. They are rugged and bloodied from their last pillage. As your men reach for their arms, the Ironborn soldiers put down their weapons and say they come in peace. Their captain approaches you and asks if they may join you.{***}
mno_choice_26_1|Of course! Anyone is welcome to join me and my men.{***}
mno_choice_26_2|I'm sorry, we have no room for your kind!{***}
mno_choice_26_3|Prove yourselves worthy by raiding a village and bringing me the chiefs head!{***}
mno_choice_26_4|Kill them all!{***}
menu_event_27|A Begging Brother follows your army.{***}
mno_choice_27_1|Thank the Seven Gods. Leave him be!{***}
mno_choice_27_2|Offer him a place in your company!.{***}
mno_choice_27_3|Scum! Run him down and take his head!{***}
menu_event_28|A whimpering scruffy dog runs out in front of you. It looks malnourished, weak and covered in dirt. What should you do?{***}
mno_choice_28_1|It's just a stray dog, keep moving and ignore it.{***}
mno_choice_28_2|Your a sadist and hate animals. Beat it to an inch of its life and leave it on the roadside.{***}
mno_choice_28_3|Your troops are hungry and you feel they will be angry if you pass up the opportunity for a good meal.{***}
mno_choice_28_4|Take the dog as your pet, maybe he could become a good war dog one day.{***}
menu_event_29|You come across a camp housing some refugees.{***}
mno_choice_29_1|Pass by the camp.{***}
mno_choice_29_2|Give the refugees some coins. 200 stags.{***}
mno_choice_29_3|Loot the camp, rape the women and slaughter the rest!{***}
menu_event_30|You come across some Red Priests praying to their lord and burning a man alive... You could hear the screams of the man from a distance..{***}
mno_choice_30_1|Pass by trying to ignore what's happening.{***}
mno_choice_30_2|Go and pay tribute to the Lord of Light. 200 stags.{***}
mno_choice_30_3|In an attempt to rescue the man you kill the Red Priests and put the fire out!{***}
menu_event_31|Some of your enemies have taken refuge in a nearby Septry after being defeated in battle.It seems the Septon their has given them sanctuary.{***}
mno_choice_31_1|Bah! You have enough prisoners and loot to satisfy yourself.{***}
mno_choice_31_2|Offer a pledge of safety to your enemies. Assure them you will treat them well. Offer a donation to the seven faced God. 100 stags.{***}
mno_choice_31_3|What? Go inside and slaughter them, kill any Septon who interferes. You cannot allow these dogs to escape your justice!{***}
menu_event_32|You come across the grave of an old forgotten warrior.{***}
mno_choice_32_1|Loot and pillage the grave.{***}
mno_choice_32_2|Pay for a new grave marker{***}
mno_choice_32_3|Tend to the grave and pay your respects{***}
menu_event_33|Whilst travelling you come across a young scholar who claims his master is chronicling the great and notable events of this land.He offers for a small fee to convince his master to overlook your notoriety for incessant raping, pillaging and general debauchery and instead depict you as something closer to a virtuous saint, a crusader for the poor and oppressed or a heroic champion - whichever you prefer.{***}
mno_choice_33_1|You decide to ignore his muttering. You are content to let history be the judge.{***}
mno_choice_33_2|You pay the young scholar 300 stags and mention you will be back in due course to inspect the manuscript.{***}
mno_choice_33_3|You gladly pay the scholar 500 stags, a little more for his troubles.{***}
mno_choice_33_4|After listening impatiently to the scholar, you scold the scholar remarking that you have never heard a more pathetic scam in your life.{***}
menu_event_34|You pass through a local village which appears down on its luck.To give the village a boost you announce that you will sponsor a sewing and embroidery contest for the gentle lady folk of the village and will reward handsomely the one who can produce the brightest, most fashionable yet suitably manly new tunic.{***}
mno_choice_34_1|Reward the village 500 stags for their efforts and declare the prettiest girl in village to be the winner instructing her where your tent is.{***}
mno_choice_34_2|You cast your eyes disappointingly, scold the village elder for not treating the matter seriously declaring that these rags are not fit for dishcloths, you storm out of the village.{***}
mno_choice_34_3|You collect various coloured tunics brought to you and amusingly think to yourself these would be good to cloth your hounds in winter or for some type of hound race derby, you compliment the village elder.{***}
menu_event_35|While reviewing the latest reconnaissance reports with your lieutenants, you whimsically remark that passing through the beautiful countryside makes you wish you could one day cast aside your sword settle down on your own land with some local buxom wench and spend the rest of your days fucking your wife and hunting boars.To which one of the more smart alec lieutenants retorts that this was hardly likely as your body odour was legendary forcing them to pay double to each lady of the night you took a fancy to and it's well known that your unable to catch a cold let alone hunt a boar.{***}
mno_choice_35_1|Laugh heartedly with his witty comment, while secretly making a mental note that you must send him deep into enemy territory on an 'important mission'.{***}
mno_choice_35_2|You glare at your young lieutenant and your mood suddenly turns for the worse though later on reflection you realise that he was probably right.{***}
mno_choice_35_3|You manage to force a smile while your comrades laughter surrounds you. You decide this young comedian would be funnier with his head on a spike.{***}
menu_event_36|You come across what are evidently stray cattle from a nearby village{***}
mno_choice_36_1|Return the animals to the village and ask for no reward.{***}
mno_choice_36_2|Return the animals. For a price.{***}
mno_choice_36_3|Dinner! Round up and slaughter the animals.{***}
menu_event_37|A traveller tells you where to find a small group of settlers.{***}
mno_choice_37_1|You attack the small group, easily slaughtering your hapless foes from an ambush, leaving few survivors.{***}
mno_choice_37_2|Demand tribute for crossing YOUR land.{***}
mno_choice_37_3|Disperse the band and claim all their possessions as your own, leaving them only their lives.{***}
mno_choice_37_4|Help them on their way, giving them food and 200 stags to see them through.{***}
mno_choice_37_5|Ignore them, and they go on their way ignorant of the danger that could have befallen them.{***}
menu_event_38|You come across a family being raped and pillaged by soldiers.{***}
mno_choice_38_1|You join in paying particular attention to the teenage girl with long blonde hair. Once content you slaughter the rest.{***}
mno_choice_38_2|Pass them by ignoring the screams and the cries for help.{***}
mno_choice_38_3|Disperse the soldiers and let them leave with their lives.{***}
mno_choice_38_4|You slaughter the soldiers and help the family on their way, giving them food and gold.{***}
menu_event_39|A traveller tells you where to find a band of Qohorik settlers.{***}
mno_choice_39_1|You attack the small caravan, easily slaughtering the hapless peasants from an ambush, leaving few survivors.{***}
mno_choice_39_2|Demand tribute for crossing your land.{***}
mno_choice_39_3|Disperse the band and claim all their possessions as your own, leaving them only their lives.{***}
mno_choice_39_4|Help them on their way, giving them food and 200 stags.{***}
mno_choice_39_5|Ignore them, and they go on their way ignorant of the danger that could have befallen them.{***}
menu_event_40|One of your soldiers rapes the daughter of a local elder.{***}
mno_choice_40_1|Ignore the situation.{***}
mno_choice_40_2|Punish the soldier.{***}
mno_choice_40_3|Execute the soldier and apologize for the incident.{***}
mno_choice_40_4|Pay compensation to the local elder.{***}
menu_event_41|One of your soldiers succumbs to his wounds from a previous battle.{***}
mno_choice_41_1|Take his kit and his gold, he was after all just a soldier, a mere pawn and all he owns belongs to you.{***}
mno_choice_41_2|Give the soldier's belongings to his family.{***}
mno_choice_41_3|Give the soldier's belongings to his family and hold a funeral in his name at the cost of 250 stags.{***}
menu_event_42|One of your new recruits dies from an illness. He carries both a Faith of the Seven symbol and a symbol of a fiery heart. No one knows which he was aligned to the most.{***}
mno_choice_42_1|Do you put his sword in his hand and burn him?{***}
mno_choice_42_2|Lay him to rest and pray to The Seven Faced God.{***}
mno_choice_42_3|Just leave him lying there in fear of doing wrong.{***}
menu_event_siege_01|One of your advisers tells you that he has found rats in the provisions that your men are eating. This could have been prevented with sanitation!{***}
mno_choice_01_1a|Destroy the contaminated supplies immediately.{***}
mno_choice_01_2a|I cannot leave my men without food. Kill as many rats as you can.{***}
menu_ratas_siege|Before all the rats are exterminated, many of your men fall sick and die.^^Your casualties: {s8}{***}
mno_back_to_siegea|Done.{***}
menu_event_siege_02|Poor hygiene in your camp has led to dysentery. The men start dying all around you. This could have been prevented with sanitation!{***}
mno_choice_02_1b|Hire a maester for 1000 stags to try to help the sick.{***}
mno_choice_02_2b|There is nothing I can do.{***}
mno_choice_02_3b|Pray to your god.{***}
mno_choice_02_4b|I or my companions can cure them.{***}
menu_enfermedad_siege|Death governs your camp. Many of your men are sick and dying.^^Your casualties: {s8}{***}
mno_back_to_siegeb|Damn.{***}
menu_enfermedad2_siege|Some men die from the disease, but most manage to recover thanks to the maester you hired.^^Your casualties: {s8}{***}
menu_enfermedad3_siege|Death governs your camp. Many of your men are sick and dying. Perhaps your god has saved some lives.^^Your casualties: {s8}{***}
mno_back_to_sieged|Done.{***}
menu_enfermedad4_siege|Thanks to your healing abilities, you manage to save many men, but some still die.^^Your casualties: {s8}{***}
mno_back_to_siegees|Back to siege.{***}
menu_event_siege_03|The plague has spread across your camp because of rats. Many of your men have died and the rest are very unhappy. This could have been prevented with sanitation!{***}
mno_choice_03_4c|I will give an inspiring speech to gain time.{***}
mno_choice_03_2c|I will see what I can do.{***}
menu_event_siege_04|Some enemies have managed to infiltrate at night and burn some of your supplies. Part of your food was destroyed.{***}
mno_choice_04_1d|Punish the men who were on duty that night.{***}
mno_choice_04_2d|No, do nothing!{***}
menu_event_siege_05|During the night, your men captured and executed a group of enemies who tried to infiltrate and burn supplies.^^Enemy casualties: {s8}{***}
mno_choice_05_1e|Congratulate them for doing their job well.{***}
mno_choice_05_2e|Reward each with a warrior bracelet (300 stags).{***}
mno_choice_05_3e|Reward them with a night off and money to spend at the nearest brothel. 200 silver stags might help.{***}
mno_choice_05_4e|Do nothing. You are a stern leader.{***}
menu_event_siege_06|{reg59?Lady:Ser}, our food supply routes may be in danger. Our scouts have discovered enemy raiders behind our lines.^^We could avoid such problems by blockading the place.^^Do you want to send men to protect the routes and pursue the enemy?{***}
mno_choice_06_1f|Send men.{***}
mno_choice_06_2f|Send messengers with 500 stags to pay them off.{***}
mno_choice_06_3f|Do nothing.{***}
menu_encuentro_avituallamiento|You dispatch a group of men to protect and pursue the enemies that plague your supply routes. Your men attempt to corner the enemy to force him to fight until death. There are some losses, but your men manage to win the battle and secure the supply routes.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_back_to_siegeg2|Well done.{***}
mno_back_to_siegeg3|Very well.{***}
menu_event_siege_07|Our scouts have found that the defenders have poisoned the water with dead animals. Do you want to buy water and ask the merchants to bring it via our supply route?{***}
mno_choice_07_1g|Yes (600 stags).{***}
mno_choice_07_2g|No. Ration water and dig wells.{***}
mno_choice_07_3g|Without water, we cannot continue. Abandon the siege.{***}
menu_sed_siege|Water is running out, and your men weaken. Driven by the madness of thirst, some of them drink poisoned water and die. Finally, a well is completed and you get water for the time being. You can continue the siege.^^Your casualties from poisoned water:{s8}{***}
mno_back_to_siegeh|Fate is inexorable.{***}
menu_event_siege_08|Bad news: one of our men has deserted to the enemy. It may be because of his low morale or because they have offered him money. Whatever it is, the enemy may know our plans.{***}
mno_choice_08_1h|Offer 400 stags. I don't want more desertions.{***}
mno_choice_08_2h|Offer 800 stags to minimize temptation.{***}
mno_choice_08_3h|Do not worry. I can always change plans.{***}
menu_event_siege_09|A deserter from the enemy has joined our ranks. He has informed us that {s2}.{***}
mno_choice_09_1i|He is welcome to our ranks.{***}
mno_choice_09_2i|I do not want deserters among my men. Kill him.{***}
mno_choice_09_3i|I'm sure he's a spy. Return him to the enemy.{***}
menu_event_siege_10|Our men and the enemy do not insult each other as much any more, and sometimes talk to each other. This can affect their fighting spirit when we attack. What shall we do?{***}
mno_choice_10_1j|Allow it. The enemy's fighting spirit is also affected.{***}
mno_choice_10_2j|What? Forbid it and punish the offenders.{***}
menu_event_siege_11|The cold of winter always takes its toll when it comes. Some men have died of cold, flu and other minor illnesses.^^Your casualties: {s8}{***}
mno_choice_11_1j|Continue.{***}
menu_event_siege_12|A farmer comes to you and says that one of your men has raped his daughter. The farmer wishes payment in compensation of 100 silver stags. What do you do?{***}
mno_choice_12_1j|Pay the farmer his compensation.{***}
mno_choice_12_2j|Pay the compensation and punish your warrior.{***}
mno_choice_12_3j|Refuse to pay for damage done to the Enemy.{***}
mno_choice_12_4j|Kill the farmer and his daughter.{***}
menu_no_paymentandkill|In revenge, the men of the nearby villages joined together and attacked your foraging parties.^^Your casualties: {s8}{***}
mno_choice_nppayment_2j|Damn!{***}
menu_event_siege_13|A group of enemies attacked our men by surprise and then quickly withdrew.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_choice_13_1b|Be more cautious (Solution: build defences).{***}
menu_event_siege_14|While foraging, a group of enemies encountered a group of our men.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_choice_14_1b|Be more cautious (Solution: build defences).{***}
menu_event_siege_15|We were attacked by an enemy force while raiding neighbouring villages. The villagers joined the enemy, causing us many casualties.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_choice_15_1b|Be more cautious (Solution: build defences).{***}
menu_event_siege_16|The enemy and our men came upon each other near a river, and the fight for water caused numerous casualties on both sides.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_choice_16_1b|Be more cautious (Solution: build defences).{***}
menu_event_siege_17|The enemy sallied out through a secret passage, attacking us before swiftly retreating back to the protection of their walls.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_choice_17_1b|Be more cautious (Solution: build defences).{***}
menu_event_siege_18|Some of your men have abducted women from the surrounding villages and brought them to the siege camp for a little fun.{***}
mno_choice_18_1b|You ask for the most beautiful woman to be sent to your tent.{***}
mno_choice_18_2b|Order the release of the women and punish the kidnappers.{***}
menu_event_siege_19|The enemy is trying to break our defences, and our men are trying to contain them.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_choice_19_1b|Send some men while I take others to force them to withdraw.{***}
mno_choice_19_2b|Send all the men to protect that part of the circumvallation.{***}
mno_choice_19_3b|Do not worry. Our walls are strong.{***}
menu_no_defendiendo|The enemy has overcome our defences and burned our small camps and checkpoints.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1bnd|We must build the defences again.{***}
menu_defendiendo_circunvallation|We have managed to repel the enemy, who returned to the protection of his walls...^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1dcir|Well done.{***}
menu_defendiendo_mal|Another group of enemies took advantage of our troops being here and set fire to another part of our defences.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1mal|Damn!{***}
menu_event_siege_20|The enemy is trying to burn our assault equipment.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_choice_20_1b|Send some men while I take others to force them to withdraw.{***}
mno_choice_20_2b|Quickly. Send all men to protect the equipment.{***}
mno_choice_20_3b|Do not worry. Our men will guard it.{***}
menu_no_defendiendo_equip|The enemy has overcome our defences and burned down our equipment.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1bnde|We must begin construction again.{***}
menu_defendiendo_equip|We have managed to repel the enemy, who returned to the protection of his walls.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1heq|Well done.{***}
menu_defendiendo_mal_equip|Another group of enemies has surrounded our positions and burned down our siege equipment on the other side.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1vmal|Damn!{***}
menu_event_siege_21|Your guards discovered several men trying to sneak out at night to escape your defences.{***}
mno_choice_21_1b|Allow them to escape.{***}
mno_choice_21_2b|Kill them.{***}
menu_event_siege_22|At night, your guards report that they observed a group of enemies dressed in sheepskins heading to a nearby stream. Right now, they are filling leather sacks with water to bring back to the settlement.{***}
mno_atacar_emboscada_player2|Go there with any companions who want to join.{***}
mno_choice_22_1b|Send men to ambush the enemy in sheepskins.{***}
mno_choice_22_2b|Do nothing.{***}
menu_victoria_ovejas|Your soldiers surrounded the enemy in sheepskins and fell upon them by surprise, spreading death.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1lovej|Perfect!{***}
menu_derrota_ovejas|It's a trap! {reg59?Lady:Ser}, the men dressed in sheepskins were a decoy to bring out our men and ambush them. Many were killed before returning to the protection of our circumvallation.^^Your casualties: {s8}^^Enemy casualties: {s10}{***}
mno_defendiendo_1poveja|That is terrible.{***}
menu_tablas_ovejas|Your soldiers were deployed to surround the enemy, but they were too slow and noisy. The men in sheepskins sensed the threat and returned to the settlement quickly.{***}
mno_defendiendo_1oveja2|Well, next time.{***}
menu_event_siege_23|Today a mercenary who wants to join our ranks has come to our defences. He says he is an exile from the settlement that we are besieging and he wants revenge on his masters.{***}
mno_choice_23_1b|Allow him to join your party.{***}
mno_choice_23_2b|I don't need more men.{***}
menu_event_siege_24|We have accumulated the heads of enemies and dead peasants. Do you want to launch them over the walls to undermine the morale of the enemy and cause disease?{***}
mno_choice_24_1b|What? You're a crazy maniac. Do not do that!{***}
mno_choice_24_2b|Sure, it will be useful when negotiating their surrender.{***}
menu_cabezas_moral|The heads are launched into the settlement. From the outside, you hear the cries and tears of the citizens when they recognize a loved one. War is merciless, and you've proven you're the most terrible of foes.{***}
mno_defendiendo_1q|This will help them give up... or die...{***}
menu_event_siege_25|A merchant offers a group of dancers to entertain your men during the night.{***}
mno_choice_25_1b|This will just distract and tire my men.{***}
mno_choice_25_2b|Hire dancers just for yourself costing 100 stags.{***}
mno_choice_25_3b|Hire dancers for your men costing 500 stags.{***}
menu_event_siege_26|A group of bandits approaches your camp. As your men reach for their arms, the bandits put down their weapons and say they come in peace. The leader of the bandits steps forward and asks if they may join you.{***}
mno_choice_26_1b|Of course! Such promising men are always welcome!{***}
mno_choice_26_2b|I'm sorry, we have no room for your kind!{***}
mno_choice_26_3b|Prove yourselves worthy by raiding a village and bringing me the elders head!{***}
mno_choice_26_4b|Kill them all!{***}
menu_sanguinario_p|After two hours, the bandits return with some loot and someone's head...{***}
menu_event_siege_27|Several merchants approach you wanting to sell goods in the camp that has formed close to yours with the wives of the soldiers, prostitutes, refugees, children and other followers of the army.{***}
mno_choice_27_1b|They (and their money) are welcome.{***}
mno_choice_27_2b|There are enough merchants already.{***}
mno_choice_27_3b|Kill them and steal their money.{***}
menu_event_siege_28|To make the food last longer, the defenders threw out their women, children and elderly. You can see them moving towards your circumvallation, begging for food.{***}
mno_choice_28_1b|Send soldiers to kill the children and elderly, taking the women.{***}
mno_choice_28_2b|Buy food for them (1000 stags). Then let them leave.{***}
mno_choice_28_3b|Do not give them anything. Allow them to die of starvation.{***}
menu_event_siege_29|One of your soldiers, angered by the long siege, rapes the wife of one of your officers.{***}
mno_choice_29_1b|Ignore the situation.{***}
mno_choice_29_2b|Punish the soldier.{***}
mno_choice_29_3b|Execute the soldier.{***}
mno_choice_29_4b|Pay compensation to the officer (1000 stags).{***}
menu_lucha_oficial|Your officer kills the soldier and there is a brawl between some friends of the soldier and those loyal to your officer, leaving some dead.{***}
mno_defendiendo_1z|That is terrible.{***}
menu_event_01_juicio|Two farmers, one very tall and lanky, the other short and stocky, were presented to you to discuss the ownership of a calf. Apparently their fields were bordering and the tall farmer had a bull that impregnated an auroch belonging to the other farmer.The stocky farmer said the calf was his because it was his auroch giving birth. The tall farmer claimed the calf to be his, being the offspring of his best bull, or at least financial compensation.{***}
mno_choice_01_1n|The stocky farmer is correct. The calf is his, just as the auroch is.{***}
mno_choice_01_2n|The tall farmer is correct. The bull is his and the calf too.{***}
mno_choice_01_3n|The owner of the auroch keeps the calf and pays compensation of 30 silver stags to the owner of the bull.{***}
mno_choice_01_4n|Neither farmer is right. I'll take the calf for myself!{***}
mno_choice_01_5n|Neither farmer is right. kill the calf and distribute its meat to the both of them.{***}
menu_event_02_juicio|My lord, we have captured some men responsible for attacking one of your messengers, who is now lying seriously injured in bed. This doesn't show us in good light, the messenger was under your protection. The attacker however does have an interesting story. His wish was to tell it to you before his execution.^^Prisoner talk: My lord I would have never thought of attacking your messenger but.. That man wished to sleep with my young daughter for the night, of course this offer was refused, we are not barbarians! However he never accepted the answer, entered my house with his three friends and robbed my dear daughter, laughing that my king will never believe a commoner's word. I tried what I could and though I regret that I seriously injured him while he was under your personal protection, a father must protect his only child! Please be reasonable to your humble servant!{***}
mno_choice_02_1n|The messenger was under my protection. You and your family will be executed at dawn, all your belongings confiscated!{***}
mno_choice_02_2n|The messenger is important, but I will be reasonable with you: Your family will not be punished, it is only you who will hang.{***}
mno_choice_02_3n|While the messenger is important, I would have done the same. You can go, the king has spoken!{***}
